125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#ccf5fb,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
125,#ccf5fb,#ccf5fb,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
125,#000000,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
125,#000000,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
125,#000000,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
125,#000000,#ccf5fb,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000,#000000
